date,price,bedrooms,bathrooms,sqft_living,waterfront,view,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,expensive_home,house_age,sqft_ratio,house_age_group
20140805T000000,760000.0,4,2.5,2920,0,0,9,2920,0,2004,98052,47.7036,-122.125,3020,7900,1,21,1.0342465753424657,Modern
20140903T000000,540000.0,2,1.25,1230,0,0,9,1050,180,2009,98112,47.6193,-122.304,1100,1230,1,16,0.8943089430894309,Modern
20140620T000000,800000.0,4,2.75,3150,0,0,9,3150,0,2004,98075,47.5979,-121.974,3200,7035,1,21,1.0158730158730158,Modern
20141111T000000,380000.0,2,2.0,1120,0,0,8,760,360,2004,98116,47.5788,-122.41,1120,1322,0,21,1.0,Modern
20150427T000000,585000.0,4,2.5,2250,0,0,8,2250,0,2001,98075,47.5973,-122.034,2290,3115,1,24,1.0177777777777777,Modern
20140523T000000,1200000.0,4,3.5,4740,0,0,11,4740,0,2003,98053,47.6779,-122.075,2120,49658,1,22,0.4472573839662447,Modern
20150317T000000,558000.0,2,1.75,1930,0,0,8,1930,0,2006,98053,47.7196,-122.022,1670,4500,1,19,0.8652849740932642,Modern
20141107T000000,590000.0,4,2.5,2380,0,0,8,2380,0,2004,98136,47.5382,-122.391,1370,5120,1,21,0.5756302521008403,Modern
20141008T000000,560000.0,3,3.5,1560,0,0,8,1180,380,2006,98116,47.5812,-122.403,1550,1467,1,19,0.9935897435897436,Modern
20141204T000000,972000.0,4,3.25,4010,0,0,11,4010,0,2003,98059,47.5229,-122.152,3980,12120,1,22,0.9925187032418953,Modern
20141021T000000,346500.0,3,3.25,1570,0,0,8,1290,280,2006,98126,47.548,-122.375,1570,2006,0,19,1.0,Modern
20140502T000000,445700.0,3,2.5,1270,0,0,8,1270,0,2001,98107,47.6697,-122.392,1320,1180,0,24,1.0393700787401574,Modern
20140709T000000,734950.0,4,3.25,4280,0,0,10,3050,1230,2002,98092,47.3017,-122.127,2820,43401,1,23,0.6588785046728972,Modern
20141007T000000,335000.0,2,1.75,1060,0,0,7,760,300,2003,98136,47.5426,-122.388,1060,1493,0,22,1.0,Modern
20140701T000000,920000.0,4,3.5,4080,0,0,9,4080,0,2005,98053,47.6818,-122.023,3920,8154,1,20,0.9607843137254902,Modern
20141119T000000,542500.0,3,2.5,1920,0,0,8,1600,320,2004,98116,47.5901,-122.388,1650,3053,1,21,0.859375,Modern
20150321T000000,645000.0,3,2.5,2490,0,0,9,2490,0,2003,98074,47.6298,-122.022,2710,6629,1,22,1.0883534136546185,Modern
20150319T000000,499950.0,4,2.5,2910,0,0,9,2910,0,2001,98168,47.4714,-122.273,1730,21420,0,24,0.5945017182130584,Modern
20140729T000000,3100000.0,5,5.25,5090,0,0,12,5090,0,2006,98004,47.6297,-122.216,3830,22605,1,19,0.7524557956777996,Modern
20140922T000000,401000.0,3,2.25,1350,0,0,7,1350,0,2003,98053,47.6824,-122.036,1650,3093,0,22,1.2222222222222223,Modern
20140707T000000,339000.0,3,2.5,1450,0,0,7,1450,0,2004,98065,47.532,-121.85,1970,3748,0,21,1.3586206896551725,Modern
20140812T000000,2187730.0,4,4.5,4240,0,0,10,4240,0,2004,98039,47.6193,-122.229,3010,12163,1,21,0.7099056603773585,Modern
20141201T000000,500000.0,4,2.5,1900,0,0,8,1200,700,2008,98133,47.7289,-122.335,1950,4680,0,17,1.0263157894736843,Modern
20141226T000000,370000.0,4,2.5,2650,0,0,9,2650,0,2005,98042,47.3515,-122.164,2760,5749,0,20,1.0415094339622641,Modern
20140625T000000,957000.0,5,3.25,3160,0,2,10,2180,980,2005,98199,47.6464,-122.405,3160,5746,1,20,1.0,Modern
20141017T000000,760369.0,5,2.5,2870,0,0,9,2870,0,2014,98006,47.5463,-122.182,2870,6768,1,11,1.0,Modern
20140502T000000,838000.0,4,2.5,3310,0,0,9,3310,0,2001,98052,47.7232,-122.131,3350,42847,1,24,1.012084592145015,Modern
20140521T000000,389999.0,3,2.25,1445,0,0,7,1300,145,2003,98027,47.5342,-122.072,1410,1399,0,22,0.9757785467128027,Modern
20140516T000000,314000.0,4,2.5,2340,0,0,8,2340,0,2003,98038,47.3781,-122.03,2980,6718,0,22,1.2735042735042734,Modern
20150417T000000,600000.0,4,2.5,2710,0,0,8,2710,0,2004,98065,47.5383,-121.878,2870,6968,1,21,1.0590405904059041,Modern
20150312T000000,750000.0,3,2.5,3280,0,1,9,2440,840,2001,98126,47.5219,-122.38,1770,6387,1,24,0.5396341463414634,Modern
20150507T000000,664500.0,4,2.25,3070,0,0,8,2740,330,2010,98011,47.7638,-122.196,2580,9660,1,15,0.8403908794788274,Modern
20140605T000000,268500.0,4,2.5,2100,0,0,8,2100,0,2006,98031,47.3901,-122.174,2100,4575,0,19,1.0,Modern
20140529T000000,295000.0,4,2.5,2290,0,0,7,2290,0,2001,98058,47.4753,-122.172,1710,7200,0,24,0.7467248908296943,Modern
20150401T000000,733000.0,5,2.75,2880,0,0,8,2880,0,2005,98052,47.7048,-122.109,2940,6581,1,20,1.0208333333333333,Modern
20140617T000000,350000.0,3,2.0,1380,0,0,8,1380,0,2015,98122,47.6074,-122.305,1480,3600,0,10,1.0724637681159421,New
20140701T000000,712000.0,3,2.5,2375,0,0,9,2375,0,2002,98052,47.6627,-122.086,2095,4442,1,23,0.8821052631578947,Modern
20140925T000000,425000.0,4,2.5,2480,0,0,7,2480,0,2005,98059,47.4998,-122.15,2950,4504,0,20,1.189516129032258,Modern
20150408T000000,889000.0,4,3.5,3920,0,0,9,3920,0,2004,98053,47.6797,-122.025,3920,8598,1,21,1.0,Modern
20150422T000000,342000.0,4,2.25,1964,0,0,9,1964,0,2013,98030,47.3594,-122.201,1757,3547,0,12,0.8946028513238289,Modern
20140527T000000,960000.0,5,4.0,3720,0,0,10,3720,0,2005,98075,47.5956,-122.026,4100,19036,1,20,1.1021505376344085,Modern
20150409T000000,315000.0,4,3.0,2210,0,0,7,2210,0,2004,98002,47.2959,-122.225,890,4288,0,21,0.40271493212669685,Modern
20140808T000000,1776000.0,3,3.25,3230,0,3,10,3230,0,2005,98199,47.6348,-122.403,3030,6600,1,20,0.9380804953560371,Modern
20150409T000000,405000.0,4,2.5,2670,0,0,9,2330,340,2002,98155,47.7735,-122.281,2440,15815,0,23,0.9138576779026217,Modern
20141220T000000,420000.0,3,2.5,2720,0,0,8,2720,0,2002,98059,47.4954,-122.163,1950,8603,0,23,0.7169117647058824,Modern
20150423T000000,1200000.0,4,3.5,3930,0,0,10,3930,0,2003,98072,47.7497,-122.121,2860,36460,1,22,0.727735368956743,Modern
20141111T000000,640000.0,5,2.5,3220,0,0,8,3220,0,2003,98075,47.5957,-122.032,2550,4759,1,22,0.7919254658385093,Modern
20150317T000000,286000.0,3,2.5,1680,0,0,8,1680,0,2003,98042,47.3684,-122.123,1800,5559,0,22,1.0714285714285714,Modern
20150219T000000,531800.0,3,2.5,1930,0,0,7,1930,0,2004,98053,47.6783,-122.032,2410,5080,1,21,1.2487046632124352,Modern
20141027T000000,997950.0,4,3.5,4270,0,0,9,4270,0,2008,98024,47.5352,-121.883,2610,5251,1,17,0.6112412177985949,Modern
20140514T000000,707000.0,4,3.25,3200,0,0,9,3200,0,2004,98075,47.5886,-121.989,3120,6094,1,21,0.975,Modern
20140819T000000,410000.0,3,2.5,1509,0,0,8,1509,0,2014,98133,47.7047,-122.34,1509,1991,0,11,1.0,Modern
20150310T000000,629950.0,3,2.5,1680,0,0,9,1120,560,2014,98119,47.6424,-122.374,1610,1249,1,11,0.9583333333333334,Modern
20140812T000000,690000.0,4,2.5,2780,0,0,8,2780,0,2001,98075,47.5976,-122.039,2670,4410,1,24,0.960431654676259,Modern
20150225T000000,1454000.0,5,4.0,4070,0,0,10,4070,0,2014,98033,47.6771,-122.187,2640,9401,1,11,0.6486486486486487,Modern
20141010T000000,685000.0,5,2.5,3160,0,0,9,3160,0,2003,98027,47.5362,-122.067,3670,6087,1,22,1.1613924050632911,Modern
20150421T000000,401750.0,2,1.5,1070,0,0,8,1000,70,2005,98116,47.5619,-122.382,1170,1888,0,20,1.0934579439252337,Modern
20140715T000000,856500.0,4,2.5,3290,0,0,10,3290,0,2003,98052,47.7048,-122.107,3290,7467,1,22,1.0,Modern
20150123T000000,625000.0,3,2.5,2010,0,0,9,2010,0,2009,98027,47.5463,-122.015,2250,3200,1,16,1.1194029850746268,Modern
20141106T000000,735000.0,4,2.5,2470,0,0,8,2470,0,2004,98117,47.6765,-122.389,1270,3060,1,21,0.5141700404858299,Modern
20150128T000000,1350000.0,4,4.5,3420,0,0,9,3420,0,2014,98103,47.6875,-122.33,1360,5580,1,11,0.39766081871345027,Modern
20141107T000000,379770.0,3,2.5,1470,0,0,8,1160,310,2005,98029,47.5472,-121.998,1470,1576,0,20,1.0,Modern
20150115T000000,515500.0,4,2.75,2830,0,0,8,2830,0,2005,98059,47.4863,-122.14,2830,7916,1,20,1.0,Modern
20150422T000000,1070000.0,4,2.5,2740,0,0,9,2740,0,2012,98107,47.674,-122.371,1660,5000,1,13,0.6058394160583942,Modern
20140630T000000,427500.0,2,2.0,1090,0,0,8,1090,0,2008,98109,47.6341,-122.342,1090,1376,0,17,1.0,Modern
20140717T000000,265950.0,3,2.5,1490,0,0,7,1490,0,2002,98042,47.374,-122.133,2060,4384,0,23,1.3825503355704698,Modern
20140617T000000,451000.0,4,2.5,1670,0,0,7,1670,0,2005,98029,47.5532,-121.998,1650,2051,0,20,0.9880239520958084,Modern
20140826T000000,489000.0,2,1.75,1810,0,0,8,1810,0,2004,98053,47.7177,-122.034,1350,4479,0,21,0.7458563535911602,Modern
20140605T000000,376000.0,4,2.75,2420,0,0,8,2420,0,2005,98038,47.3772,-122.029,2420,6200,0,20,1.0,Modern
20141028T000000,430000.0,3,2.25,1470,0,0,8,1470,0,2005,98029,47.5478,-121.999,1380,1107,0,20,0.9387755102040817,Modern
20140523T000000,788600.0,4,2.75,3500,0,0,9,3500,0,2005,98053,47.6818,-122.025,3920,7666,1,20,1.12,Modern
20140717T000000,438000.0,3,2.5,1650,0,0,7,1650,0,2003,98053,47.682,-122.034,1560,3070,0,22,0.9454545454545454,Modern
20140604T000000,418500.0,3,2.5,2060,0,0,7,2060,0,2007,98065,47.5415,-121.884,2060,4399,0,18,1.0,Modern
20141001T000000,421200.0,3,2.5,1440,0,0,7,1440,0,2003,98053,47.6821,-122.035,1650,3060,0,22,1.1458333333333333,Modern
20140919T000000,739000.0,4,2.5,2780,0,0,9,2780,0,2002,98006,47.5656,-122.122,2750,7950,1,23,0.9892086330935251,Modern
20150303T000000,310000.0,3,2.5,1890,0,0,7,1890,0,2003,98038,47.3673,-122.031,2100,6525,0,22,1.1111111111111112,Modern
20140613T000000,330000.0,3,2.5,1070,0,0,7,720,350,2005,98102,47.5617,-122.385,1120,2594,0,20,1.0467289719626167,Modern
20140722T000000,440000.0,3,2.0,1790,0,0,7,1790,0,2007,98045,47.4826,-121.698,2290,43560,0,18,1.2793296089385475,Modern
20150422T000000,331000.0,4,3.0,2483,0,0,8,2483,0,2005,98030,47.3623,-122.199,2075,5720,0,20,0.8356826419653645,Modern
20140723T000000,557000.0,3,2.5,1630,0,0,8,1630,0,2004,98107,47.6693,-122.393,1500,1527,1,21,0.9202453987730062,Modern
20150320T000000,475000.0,5,2.75,3100,0,0,7,3100,0,2007,98065,47.5369,-121.887,2440,5250,0,18,0.7870967741935484,Modern
20150422T000000,364950.0,4,2.5,2070,0,0,8,2070,0,2002,98058,47.4496,-122.12,1900,2957,0,23,0.9178743961352657,Modern
20141226T000000,353500.0,3,2.5,1260,0,0,8,840,420,2008,98144,47.5872,-122.316,1270,925,0,17,1.007936507936508,Modern
20140630T000000,337000.0,4,2.5,2230,0,0,7,2230,0,2002,98042,47.3745,-122.131,1970,4919,0,23,0.8834080717488789,Modern
20140926T000000,541000.0,3,2.5,1790,0,0,8,1790,0,2005,98029,47.5499,-121.998,1700,3365,1,20,0.9497206703910615,Modern
20140819T000000,330000.0,3,2.5,1740,0,0,8,1320,420,2008,98106,47.5248,-122.365,1740,1789,0,17,1.0,Modern
20140905T000000,395000.0,3,2.0,1500,0,0,7,870,630,2003,98144,47.5962,-122.301,1500,4662,0,22,1.0,Modern
20141219T000000,304500.0,4,2.5,2030,0,0,8,2030,0,2001,98031,47.388,-122.176,2260,5232,0,24,1.1133004926108374,Modern
20141020T000000,597500.0,3,2.5,2620,0,0,7,2620,0,2002,98053,47.6849,-122.037,2400,4756,1,23,0.916030534351145,Modern
20140714T000000,1215000.0,3,3.0,4560,0,2,10,4040,520,2001,98034,47.7024,-122.243,2620,11561,1,24,0.5745614035087719,Modern
20140528T000000,490000.0,4,2.5,2360,0,0,8,2360,0,2003,98011,47.7731,-122.167,2360,4868,0,22,1.0,Modern
20141103T000000,337000.0,4,2.5,3200,0,0,8,3200,0,2003,98042,47.3486,-122.153,3010,5772,0,22,0.940625,Modern
20140919T000000,419950.0,4,2.5,2220,0,0,7,2220,0,2002,98059,47.49,-122.15,2220,5303,0,23,1.0,Modern
20140917T000000,545400.0,3,2.0,2850,0,3,8,2340,510,2004,98023,47.3378,-122.348,2860,18240,1,21,1.0035087719298246,Modern
20140624T000000,350000.0,4,3.0,2560,0,0,9,2560,0,2004,98092,47.3274,-122.178,2667,7334,0,21,1.041796875,Modern
20141113T000000,260000.0,2,1.5,980,0,0,7,840,140,2001,98133,47.7075,-122.336,1100,1228,0,24,1.1224489795918366,Modern
20140818T000000,833000.0,4,3.5,3560,0,3,10,2590,970,2006,98052,47.7054,-122.107,3290,6978,1,19,0.9241573033707865,Modern
20140527T000000,312900.0,4,2.5,1630,0,0,7,1630,0,2003,98038,47.3546,-122.015,1830,5082,0,22,1.1226993865030674,Modern
20150408T000000,475000.0,3,2.5,1800,0,0,7,1690,110,2004,98118,47.5491,-122.276,1570,4097,0,21,0.8722222222222222,Modern
20141121T000000,219000.0,2,2.5,809,0,0,7,809,0,2003,98136,47.5499,-122.384,1260,4240,0,22,1.557478368355995,Modern
20141217T000000,800000.0,4,3.75,3370,0,0,9,3370,0,2005,98052,47.7063,-122.106,3530,6766,1,20,1.0474777448071217,Modern
20150213T000000,1284000.0,5,4.25,5040,0,0,11,5040,0,2004,98059,47.5282,-122.133,4300,9417,1,21,0.8531746031746031,Modern
20150313T000000,970000.0,4,2.75,3600,0,0,9,2610,990,2004,98199,47.6487,-122.388,1590,5040,1,21,0.44166666666666665,Modern
20140804T000000,451000.0,3,2.5,2050,0,0,8,2050,0,2005,98072,47.7746,-122.158,2320,4065,0,20,1.1317073170731706,Modern
20140520T000000,329900.0,3,2.5,2170,0,0,8,2170,0,2004,98038,47.3503,-122.039,2300,4935,0,21,1.0599078341013826,Modern
20140804T000000,440000.0,4,2.5,2800,0,0,9,2800,0,2001,98038,47.3552,-122.063,2530,4694,0,24,0.9035714285714286,Modern
20141124T000000,858450.0,5,2.75,3460,0,0,9,3460,0,2011,98074,47.5908,-122.062,3390,6630,1,14,0.9797687861271677,Modern
20150206T000000,1550000.0,3,4.0,5120,0,2,11,4490,630,2008,98034,47.7052,-122.223,2510,5918,1,17,0.490234375,Modern
20141027T000000,598555.0,3,2.5,3040,0,0,9,3040,0,2004,98056,47.5277,-122.184,3040,7880,1,21,1.0,Modern
20140918T000000,559950.0,5,3.0,2730,0,0,8,1670,1060,2014,98155,47.7504,-122.307,1150,9519,1,11,0.42124542124542125,Modern
20150428T000000,753000.0,3,2.5,3070,0,0,9,3070,0,2003,98053,47.664,-121.993,3640,223463,1,22,1.1856677524429968,Modern
20140528T000000,465000.0,3,2.25,1840,0,0,7,1840,0,2003,98034,47.7042,-122.187,1670,2462,0,22,0.907608695652174,Modern
20150415T000000,345000.0,2,1.5,830,0,0,8,830,0,2009,98144,47.5926,-122.3,1130,2534,0,16,1.3614457831325302,Modern
20150116T000000,479000.0,3,2.5,1690,0,0,7,1690,0,2003,98053,47.6824,-122.036,1650,3446,0,22,0.9763313609467456,Modern
20150223T000000,1364000.0,4,2.5,3560,0,0,10,3560,0,2001,98033,47.6903,-122.213,1660,7680,1,24,0.46629213483146065,Modern
20141202T000000,389900.0,3,2.5,2160,0,0,7,2160,0,2007,98042,47.3304,-122.13,2290,125017,0,18,1.0601851851851851,Modern
20141215T000000,710000.0,4,2.5,3060,0,0,9,3060,0,2006,98059,47.5395,-122.188,2870,5548,1,19,0.9379084967320261,Modern
20150112T000000,500000.0,3,2.5,1650,0,0,8,1650,0,2001,98075,47.5968,-122.015,1800,5637,0,24,1.0909090909090908,Modern
20150430T000000,425000.0,3,2.5,2650,0,0,9,2650,0,2002,98001,47.3185,-122.259,2920,8965,0,23,1.1018867924528302,Modern
20150327T000000,217000.0,3,2.5,1340,0,0,7,1340,0,2002,98002,47.2942,-122.226,990,4520,0,23,0.7388059701492538,Modern
20140611T000000,809950.0,4,2.5,3280,0,0,10,3280,0,2001,98074,47.6484,-122.081,3110,7570,1,24,0.948170731707317,Modern
20150206T000000,635000.0,5,3.5,4150,0,0,11,4150,0,2006,98003,47.3417,-122.182,3840,15121,1,19,0.9253012048192771,Modern
20140811T000000,398950.0,4,3.0,3000,0,0,8,3000,0,2003,98042,47.3684,-122.073,2520,8366,0,22,0.84,Modern
20140822T000000,445000.0,4,2.5,2790,0,0,9,2480,310,2004,98058,47.4492,-122.116,2550,7634,0,21,0.9139784946236559,Modern
20140702T000000,520000.0,3,1.75,1490,0,0,10,1090,400,2008,98199,47.6588,-122.403,1460,1206,1,17,0.9798657718120806,Modern
20140626T000000,900000.0,4,3.5,3370,0,2,8,2470,900,2008,98126,47.5714,-122.38,1820,5000,1,17,0.5400593471810089,Modern
20150330T000000,740000.0,5,3.5,3990,0,0,8,2910,1080,2004,98118,47.54,-122.27,1310,5000,1,21,0.3283208020050125,Modern
20150423T000000,390000.0,4,2.5,1940,0,0,8,1940,0,2003,98058,47.4507,-122.12,1900,3864,0,22,0.979381443298969,Modern
20140811T000000,386000.0,4,2.5,2810,0,0,8,2810,0,2003,98092,47.3251,-122.186,1770,4240,0,22,0.6298932384341637,Modern
20140729T000000,539900.0,3,2.5,2500,0,0,8,2500,0,2001,98065,47.5346,-121.875,2460,4798,1,24,0.984,Modern
20140519T000000,477000.0,3,2.5,1350,0,0,8,1350,0,2005,98117,47.6758,-122.386,1350,4150,0,20,1.0,Modern
20140528T000000,515000.0,4,2.5,2680,0,0,8,2680,0,2004,98065,47.5325,-121.856,2540,7133,1,21,0.9477611940298507,Modern
20150501T000000,1650000.0,4,4.5,5550,0,0,9,3880,1670,2003,98040,47.5455,-122.214,3470,16488,1,22,0.6252252252252253,Modern
20150121T000000,1375000.0,4,3.5,3130,0,0,9,2060,1070,2014,98103,47.677,-122.33,1500,4500,1,11,0.4792332268370607,Modern
20140710T000000,675000.0,4,2.5,2390,0,0,9,2390,0,2006,98074,47.6194,-122.026,2600,5342,1,19,1.0878661087866108,Modern
20140825T000000,335000.0,4,2.5,2370,0,0,8,2370,0,2001,98030,47.3732,-122.179,2190,6070,0,24,0.9240506329113924,Modern
20140708T000000,2458000.0,4,5.25,6500,0,0,11,5180,1320,2001,98039,47.6304,-122.236,2270,8119,1,24,0.34923076923076923,Modern
20141006T000000,397500.0,3,2.25,1350,0,0,8,1050,300,2007,98144,47.5998,-122.312,1350,1245,0,18,1.0,Modern
20140730T000000,1190000.0,3,3.5,3380,0,0,10,2800,580,2008,98122,47.6162,-122.288,2790,5000,1,17,0.8254437869822485,Modern
20141008T000000,427500.0,4,2.5,2430,0,0,8,2430,0,2010,98059,47.5048,-122.155,2650,3844,0,15,1.0905349794238683,Modern
20141002T000000,428000.0,3,2.5,2340,0,0,7,2340,0,2004,98065,47.5322,-121.851,1970,3739,0,21,0.8418803418803419,Modern
20141015T000000,319950.0,3,3.25,1510,0,0,7,1510,0,2007,98133,47.7293,-122.343,1510,1245,0,18,1.0,Modern
20150311T000000,906000.0,3,2.5,2030,0,0,9,2030,0,2013,98112,47.6199,-122.3,1450,1441,1,12,0.7142857142857143,Modern
20140814T000000,342000.0,3,2.5,1740,0,0,8,1320,420,2008,98106,47.525,-122.366,1740,1789,0,17,1.0,Modern
20140708T000000,1205000.0,4,3.5,3150,0,0,9,3150,0,2014,98105,47.6644,-122.293,1550,4200,1,11,0.49206349206349204,Modern
20140722T000000,615000.0,3,3.25,1470,0,0,8,1470,0,2003,98103,47.6516,-122.337,1470,1506,1,22,1.0,Modern
20140912T000000,440000.0,4,2.5,2400,0,0,8,2400,0,2002,98059,47.4881,-122.143,2040,7756,0,23,0.85,Modern
20141023T000000,310000.0,3,2.25,1590,0,0,7,1590,0,2001,98108,47.5432,-122.293,1540,2890,0,24,0.9685534591194969,Modern
20140617T000000,343000.0,3,2.5,1270,0,0,8,1270,0,2004,98106,47.5357,-122.365,1420,2206,0,21,1.1181102362204725,Modern
20141229T000000,415000.0,2,2.25,1130,0,0,8,1130,0,2010,98052,47.6861,-122.103,1140,1710,0,15,1.008849557522124,Modern
20140827T000000,969950.0,3,2.5,2830,0,0,10,2830,0,2014,98117,47.6798,-122.385,1780,5100,1,11,0.6289752650176679,Modern
20141204T000000,458000.0,3,4.0,1390,0,0,9,1150,240,2006,98105,47.671,-122.269,1620,1855,0,19,1.1654676258992807,Modern
20140604T000000,742000.0,3,3.25,1540,0,0,9,1540,0,2011,98122,47.6177,-122.308,1540,1456,1,14,1.0,Modern
20150210T000000,539950.0,3,2.25,1860,0,0,8,1860,0,2014,98103,47.7006,-122.339,1760,2456,1,11,0.946236559139785,Modern
20140619T000000,585000.0,4,2.5,2840,0,0,8,2840,0,2001,98034,47.7134,-122.237,1934,9605,1,24,0.6809859154929577,Modern
20140902T000000,409950.0,4,3.0,2430,0,0,8,2430,0,2003,98038,47.3558,-122.013,2430,6028,0,22,1.0,Modern
20150204T000000,548050.0,2,2.0,1930,0,0,8,1930,0,2005,98053,47.7054,-122.011,1900,5479,1,20,0.9844559585492227,Modern
20140729T000000,457000.0,3,2.5,2050,0,2,8,2050,0,2004,98065,47.5331,-121.855,2680,7187,0,21,1.3073170731707318,Modern
20141017T000000,1735000.0,4,3.5,4010,0,0,10,4010,0,2007,98004,47.5891,-122.2,1870,9873,1,18,0.46633416458852867,Modern
20141211T000000,545000.0,2,1.75,1660,0,0,8,1660,0,2005,98053,47.713,-122.033,1670,4871,1,20,1.0060240963855422,Modern
20150508T000000,455000.0,4,2.5,1780,0,0,7,1780,0,2003,98072,47.7633,-122.149,1610,2961,0,22,0.9044943820224719,Modern
20140922T000000,343500.0,3,2.5,1900,0,0,7,1900,0,2004,98058,47.4391,-122.117,2230,5194,0,21,1.1736842105263159,Modern
20150128T000000,315000.0,4,2.5,2780,0,0,7,2780,0,2005,98042,47.3992,-122.164,2260,4160,0,20,0.8129496402877698,Modern
20141218T000000,677000.0,4,2.5,2820,0,0,9,2820,0,2004,98034,47.7112,-122.226,2560,4853,1,21,0.9078014184397163,Modern
20150427T000000,361000.0,2,2.5,1320,0,0,8,1320,0,2004,98027,47.5157,-121.924,1830,155073,0,21,1.3863636363636365,Modern
20140609T000000,620000.0,3,2.5,2590,0,0,8,2590,0,2004,98125,47.7113,-122.309,1670,7648,1,21,0.6447876447876448,Modern
20141111T000000,1096500.0,5,3.25,4010,0,0,11,4010,0,2003,98059,47.5228,-122.151,4010,12334,1,22,1.0,Modern
20140618T000000,515500.0,4,2.5,2920,0,0,9,2920,0,2003,98019,47.7351,-121.975,2920,8943,1,22,1.0,Modern
20141119T000000,576925.0,4,2.5,2630,0,0,8,2630,0,2004,98072,47.7735,-122.167,2360,5765,1,21,0.8973384030418251,Modern
20140827T000000,765000.0,2,2.5,2170,0,0,8,2170,0,2012,98053,47.7115,-122.014,2150,6074,1,13,0.9907834101382489,Modern
20150312T000000,375000.0,3,3.25,1280,0,0,8,1090,190,2005,98177,47.7032,-122.36,1280,2121,0,20,1.0,Modern
20140916T000000,317950.0,3,2.5,1980,0,0,7,1980,0,2012,98042,47.3671,-122.113,2200,4500,0,13,1.1111111111111112,Modern
20150326T000000,435000.0,3,2.75,2692,0,0,9,2692,0,2007,98030,47.3569,-122.202,2336,5700,0,18,0.8677563150074294,Modern
20150413T000000,340000.0,4,2.5,2450,0,0,7,2450,0,2006,98042,47.4006,-122.162,3300,6941,0,19,1.346938775510204,Modern
20140917T000000,590000.0,3,3.25,1290,0,2,9,1090,200,2008,98119,47.6367,-122.37,1710,1797,1,17,1.3255813953488371,Modern
20141022T000000,825000.0,4,3.5,3620,0,0,9,3620,0,2003,98177,47.7326,-122.36,2330,7200,1,22,0.643646408839779,Modern
20150114T000000,343500.0,3,2.0,1660,0,0,7,1660,0,2002,98059,47.4872,-122.144,2380,8598,0,23,1.4337349397590362,Modern
20141001T000000,450000.0,3,2.5,2530,0,0,8,2530,0,2001,98011,47.7597,-122.167,2280,8791,0,24,0.9011857707509882,Modern
20140804T000000,488000.0,3,2.5,1940,0,0,8,1940,0,2001,98072,47.7511,-122.17,2110,4581,0,24,1.0876288659793814,Modern
20150129T000000,330950.0,3,2.5,1630,0,0,7,1630,0,2003,98118,47.5413,-122.288,1610,2582,0,22,0.9877300613496932,Modern
20140616T000000,340000.0,3,2.5,1212,0,0,7,1212,0,2004,98125,47.7145,-122.311,1256,1226,0,21,1.0363036303630364,Modern
20140605T000000,529999.0,3,2.5,1710,0,0,8,1300,410,2003,98199,47.6456,-122.383,1470,5400,1,22,0.8596491228070176,Modern
20150102T000000,476000.0,3,2.5,1440,0,0,7,1440,0,2001,98053,47.6873,-122.043,1600,3131,0,24,1.1111111111111112,Modern
20150410T000000,498000.0,3,2.5,1690,0,0,7,1690,0,2004,98053,47.6779,-122.034,1950,4088,0,21,1.1538461538461537,Modern
20140902T000000,539000.0,3,2.5,2830,0,0,9,2830,0,2006,98019,47.7382,-121.975,3557,9159,1,19,1.2568904593639576,Modern
20140814T000000,1355000.0,5,3.75,4960,0,2,11,3760,1200,2001,98006,47.5491,-122.137,5200,18116,1,24,1.0483870967741935,Modern
20141010T000000,445000.0,3,1.5,1310,0,0,8,1120,190,2002,98116,47.5663,-122.408,1310,1378,0,23,1.0,Modern
20150216T000000,425000.0,2,1.5,830,0,0,7,830,0,2005,98119,47.6363,-122.368,1610,2666,0,20,1.9397590361445782,Modern
20140729T000000,1862000.0,4,5.25,5240,0,2,10,5240,0,2006,98024,47.5605,-121.905,1930,68824,1,19,0.3683206106870229,Modern
20140919T000000,637000.0,4,3.5,4083,0,0,10,4083,0,2005,98001,47.3114,-122.262,2430,41382,1,20,0.5951506245407788,Modern
20140724T000000,895990.0,4,2.75,3555,0,0,9,3555,0,2014,98053,47.6847,-122.017,3625,5637,1,11,1.0196905766526019,Modern
